topic,subtopic1,subtopic2,raw_ex_info,composer,raw_ex_title,raw_ex_mm,larger_work,generic_title,piece_title,catalog_no,movement,measure_start,measure_end,mp3,pdf
Applied Chords,Of II,,"Mozart, Fantasy in c minor, K. 475, mm. 86-93",Mozart,"Fantasy in c minor, K. 475",mm. 86-93,,,,K. 475,,,,/musictheoryexamples/examples/21-applied-chords/APh.mp3,/musictheoryexamples/examples/21-applied-chords/APh.pdf
Applied Chords,Of II,,"Beethoven, Piano Trio in G Major, op. 1 no. 2, mvt. 2, mm. 1-14",Beethoven,"Piano Trio in G Major, op. 1 no. 2, mvt. 2",mm. 1-14,,,,op. 1,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APi.mp3,/musictheoryexamples/examples/21-applied-chords/APi.pdf
Applied Chords,Of II,,"Mozart, Piano Sonata in B-flat Major, K. 333, mvt. 2, mm. 1-5",Mozart,"Piano Sonata in B-flat Major, K. 333, mvt. 2",mm. 1-5,,,,K. 333,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APj.mp3,/musictheoryexamples/examples/21-applied-chords/APj.pdf
Applied Chords,Of II,,"Schubert, ""Duo"" Sonata for Violin and Piano in A Major, D. 574, mvt. 1, mm. 5-9",Schubert,"""Duo"" Sonata for Violin and Piano in A Major, D. 574, mvt. 1",mm. 5-9,,,Duo,D. 574,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APk.mp3,/musictheoryexamples/examples/21-applied-chords/APk.pdf
Applied Chords,Of II,,"Bellini, Norma, Act I, ""Casta Diva""",,,,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APl.mp3,/musictheoryexamples/examples/21-applied-chords/APl.pdf
Applied Chords,Of II,,"Paganini, Violin Concerto no. 1 in D Major, op. 6, mvt. 1, mm. 95-102",Paganini,"Violin Concerto no. 1 in D Major, op. 6, mvt. 1",mm. 95-102,,,,op. 6,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APm.mp3,/musictheoryexamples/examples/21-applied-chords/APm.pdf
Applied Chords,Of II,,"Chopin, Nocturne in G Major, op. 37 no. 2, mm. 1-7",Chopin,"Nocturne in G Major, op. 37 no. 2",mm. 1-7,,,,op. 37,,,,/musictheoryexamples/examples/21-applied-chords/APn.mp3,/musictheoryexamples/examples/21-applied-chords/APn.pdf
Applied Chords,Of II,,"Beethoven, Symphony no. 1 in C Major, op. 21, mvt. 1, mm. 13-25",Beethoven,"Symphony no. 1 in C Major, op. 21, mvt. 1",mm. 13-25,,,,op. 21,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APo.mp3,/musictheoryexamples/examples/21-applied-chords/APo.pdf
Applied Chords,Of II,,"Schubert, Symphony no. 8 in b minor, D. 759, mvt. 1, mm. 42-53",Schubert,"Symphony no. 8 in b minor, D. 759, mvt. 1",mm. 42-53,,,,D. 759,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APp.mp3,/musictheoryexamples/examples/21-applied-chords/APp.pdf
Applied Chords,Of II,,"Schumann, Album for the Young, op. 68 no. 13, mm. 1-5",Schumann,"Album for the Young, op. 68 no. 13",mm. 1-5,,,,op. 68,,,,/musictheoryexamples/examples/21-applied-chords/APq.mp3,/musictheoryexamples/examples/21-applied-chords/APq.pdf
Applied Chords,Of II,,"Beethoven, Piano Sonata in D Major, op. 10 no. 3, mvt. 3, mm. 1-16",Beethoven,"Piano Sonata in D Major, op. 10 no. 3, mvt. 3",mm. 1-16,,,,op. 10,mvt. 3,,,/musictheoryexamples/examples/21-applied-chords/APs.mp3,/musictheoryexamples/examples/21-applied-chords/APs.pdf
Applied Chords,Of II,,"Handel, Saul, Act I, Scene 4, Air, mm. 20-30",Handel,"Saul, Act I, Scene 4, Air",mm. 20-30,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APt.mp3,/musictheoryexamples/examples/21-applied-chords/APt.pdf
Applied Chords,Of II,,"Schumann, Arabeske, op. 18, mm. 1-9",Schumann,"Arabeske, op. 18",mm. 1-9,,,,op. 18,,,,/musictheoryexamples/examples/21-applied-chords/APu.mp3,/musictheoryexamples/examples/21-applied-chords/APu.pdf
Applied Chords,Of III,,"Schubert, Symphony no. 8 in b minor, D. 759, mvt. 2, mm. 268-274",Schubert,"Symphony no. 8 in b minor, D. 759, mvt. 2",mm. 268-274,,,,D. 759,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APv.mp3,/musictheoryexamples/examples/21-applied-chords/APv.pdf
Applied Chords,Of III,,"Beethoven, String Quartet in D Major, op. 18 no. 3, mvt. 3, mm. 1-8",Beethoven,"String Quartet in D Major, op. 18 no. 3, mvt. 3",mm. 1-8,,,,op. 18,mvt. 3,,,/musictheoryexamples/examples/21-applied-chords/APx.mp3,/musictheoryexamples/examples/21-applied-chords/APx.pdf
Applied Chords,Of III,,"Brahms, Rhapsody, op. 119 no. 4, mm. 1-13",Brahms,"Rhapsody, op. 119 no. 4",mm. 1-13,,,,op. 119,,,,/musictheoryexamples/examples/21-applied-chords/APy.mp3,/musictheoryexamples/examples/21-applied-chords/APy.pdf
Applied Chords,Of III,,"Chopin, Polonaise in A Major, op. 40 no. 1, mm. 25-34",Chopin,"Polonaise in A Major, op. 40 no. 1",mm. 25-34,,,,op. 40,,,,/musictheoryexamples/examples/21-applied-chords/APz.mp3,/musictheoryexamples/examples/21-applied-chords/APz.pdf
Applied Chords,Of III,,"Tchaikovsky, Nutcracker Suite, op. 71a, ""Dance of the Mirlitons"", mm. 11-19",Tchaikovsky,"Nutcracker Suite, op. 71a, ""Dance of the Mirlitons""",mm. 11-19,,,Dance of the Mirlitons,op. 71a,,,,/musictheoryexamples/examples/21-applied-chords/APa1.mp3,/musictheoryexamples/examples/21-applied-chords/APa1.pdf
Applied Chords,Of III,,"Schumann, Album for the Young, op. 68 no. 35 (""Mignon""), mm. 11-22",Schumann,"Album for the Young, op. 68 no. 35 (""Mignon"")",mm. 11-22,,,Mignon,op. 68,,,,/musictheoryexamples/examples/21-applied-chords/APb1.mp3,/musictheoryexamples/examples/21-applied-chords/APb1.pdf
Applied Chords,Of III,,"Chopin, Nocturne in B Major, op. 32 no. 1, mm. 1-8",Chopin,"Nocturne in B Major, op. 32 no. 1",mm. 1-8,,,,op. 32,,,,/musictheoryexamples/examples/21-applied-chords/APc1.mp3,/musictheoryexamples/examples/21-applied-chords/APc1.pdf
Applied Chords,Of III,,"Schubert, Valses sentimentales, op. 50 no. 32, mm. 1-17",Schubert,"Valses sentimentales, op. 50 no. 32",mm. 1-17,,,,op. 50,,,,/musictheoryexamples/examples/21-applied-chords/APd1.mp3,/musictheoryexamples/examples/21-applied-chords/APd1.pdf
Applied Chords,Of III,,"Chopin, Etude in e minor, op. 25 no. 5, mm. 45-60",Chopin,"Etude in e minor, op. 25 no. 5",mm. 45-60,,,,op. 25,,,,/musictheoryexamples/examples/21-applied-chords/APe1.mp3,/musictheoryexamples/examples/21-applied-chords/APe1.pdf
Applied Chords,Of III,,"Chopin, Etude in C Major, op. 10 no. 7, mm. 5-9",Chopin,"Etude in C Major, op. 10 no. 7",mm. 5-9,,,,op. 10,,,,/musictheoryexamples/examples/21-applied-chords/APf1.mp3,/musictheoryexamples/examples/21-applied-chords/APf1.pdf
Applied Chords,Of III,,"Grieg, Lyric Piece, op. 38 no. 5 (""Norwegian Dance""), mm. 1-15",Grieg,"Lyric Piece, op. 38 no. 5 (""Norwegian Dance"")",mm. 1-15,,,Norwegian Dance,op. 38,,,,/musictheoryexamples/examples/21-applied-chords/APg1.mp3,/musictheoryexamples/examples/21-applied-chords/APg1.pdf
Applied Chords,Of III,,"Beethoven, ""Marmotte"", op. 52 no. 7 (all)",,,,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APi1.mp3,/musictheoryexamples/examples/21-applied-chords/APi1.pdf
Applied Chords,Of III,,"Mendelssohn, Song Without Words, op. 19 no. 6 (""Venetian Gondola Song""), mm. 1-9",Mendelssohn,"Song Without Words, op. 19 no. 6 (""Venetian Gondola Song"")",mm. 1-9,,,Venetian Gondola Song,op. 19,,,,/musictheoryexamples/examples/21-applied-chords/APj1.mp3,/musictheoryexamples/examples/21-applied-chords/APj1.pdf
Applied Chords,Of III,,"Mendelssohn, Prelude and Fugue in e minor (1841), mm. 81-89",Mendelssohn,Prelude and Fugue in e minor (1841),mm. 81-89,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APk1.mp3,/musictheoryexamples/examples/21-applied-chords/APk1.pdf
Applied Chords,Of III,,"Schubert, Symphony no. 9 in C Major, D. 944, mvt. 2, mm. 8-19",Schubert,"Symphony no. 9 in C Major, D. 944, mvt. 2",mm. 8-19,,,,D. 944,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APl1.mp3,/musictheoryexamples/examples/21-applied-chords/APl1.pdf
Applied Chords,Of III,,"Beethoven, Bagatelle, op. 33 no. 2, mm. 17-32",Beethoven,"Bagatelle, op. 33 no. 2",mm. 17-32,,,,op. 33,,,,/musictheoryexamples/examples/21-applied-chords/APm1.mp3,/musictheoryexamples/examples/21-applied-chords/APm1.pdf
Applied Chords,Of III,,"Brahms, String Quartet no. 3 in B-flat Major, op. 67, mvt. 2, mm. 29-31",Brahms,"String Quartet no. 3 in B-flat Major, op. 67, mvt. 2",mm. 29-31,,,,op. 67,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APn1.mp3,/musictheoryexamples/examples/21-applied-chords/APn1.pdf
Applied Chords,Of III,,"Chopin, Mazurka in g minor, op. 67 no. 2, mm. 1-20",Chopin,"Mazurka in g minor, op. 67 no. 2",mm. 1-20,,,,op. 67,,,,/musictheoryexamples/examples/21-applied-chords/APo1.mp3,/musictheoryexamples/examples/21-applied-chords/APo1.pdf
Applied Chords,Of III,,"Chopin, Nocturne in f minor, op. 55 no. 1, mm. 1-8",Chopin,"Nocturne in f minor, op. 55 no. 1",mm. 1-8,,,,op. 55,,,,/musictheoryexamples/examples/21-applied-chords/APp1.mp3,/musictheoryexamples/examples/21-applied-chords/APp1.pdf
Applied Chords,Of IV,,"Beethoven, Piano Trio in E-flat Major, op. 1 no. 1, mvt. 1, mm. 1-9",Beethoven,"Piano Trio in E-flat Major, op. 1 no. 1, mvt. 1",mm. 1-9,,,,op. 1,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APq1.mp3,/musictheoryexamples/examples/21-applied-chords/APq1.pdf
Applied Chords,Of IV,,"Chopin, Piano Concerto no. 1 in e minor, op. 11, mvt. 2, mm. 13-22",Chopin,"Piano Concerto no. 1 in e minor, op. 11, mvt. 2",mm. 13-22,,,,op. 11,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APr1.mp3,/musictheoryexamples/examples/21-applied-chords/APr1.pdf
Applied Chords,Of IV,,"Chopin, Nocturne in c-sharp minor, op. posth., mm. 3-18",Chopin,"Nocturne in c-sharp minor, op. posth.",mm. 3-18,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APs1.mp3,/musictheoryexamples/examples/21-applied-chords/APs1.pdf
Applied Chords,Of IV,,"J. S. Bach, Mass in b minor, BWV 232, Kyrie eleison, mm. 1-4",J. S. Bach,"Mass in b minor, BWV 232, Kyrie eleison",mm. 1-4,,,,BWV 232,,,,/musictheoryexamples/examples/21-applied-chords/APu1.mp3,/musictheoryexamples/examples/21-applied-chords/APu1.pdf
Applied Chords,Of IV,,"Beethoven, Piano Sonata in A-flat Major, op. 110, mvt. 1, mm. 4-11",Beethoven,"Piano Sonata in A-flat Major, op. 110, mvt. 1",mm. 4-11,,,,op. 110,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APv1.mp3,/musictheoryexamples/examples/21-applied-chords/APv1.pdf
Applied Chords,Of IV,,"Beethoven, Violin Sonata no. 8 in G Major, op. 30 no. 3, mvt. 2, mm. 1-5",Beethoven,"Violin Sonata no. 8 in G Major, op. 30 no. 3, mvt. 2",mm. 1-5,,,,op. 30,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APw1.mp3,/musictheoryexamples/examples/21-applied-chords/APw1.pdf
Applied Chords,Of IV,,"Chopin, Nocturne in f-sharp minor, op. 48 no. 2, mm. 1-7",Chopin,"Nocturne in f-sharp minor, op. 48 no. 2",mm. 1-7,,,,op. 48,,,,/musictheoryexamples/examples/21-applied-chords/APx1.mp3,/musictheoryexamples/examples/21-applied-chords/APx1.pdf
Applied Chords,Of IV,,"Mozart, Symphony no. 25 in g minor, K. 183, mvt. 3, mm. 1-12",Mozart,"Symphony no. 25 in g minor, K. 183, mvt. 3",mm. 1-12,,,,K. 183,mvt. 3,,,/musictheoryexamples/examples/21-applied-chords/APy1.mp3,/musictheoryexamples/examples/21-applied-chords/APy1.pdf
Applied Chords,Of IV,,"Corelli, Concerto Grosso in F Major, op. 6 no. 9, mvt. 5, mm. 1-11",Corelli,"Concerto Grosso in F Major, op. 6 no. 9, mvt. 5",mm. 1-11,,,,op. 6,mvt. 5,,,/musictheoryexamples/examples/21-applied-chords/APb2.mp3,/musictheoryexamples/examples/21-applied-chords/APb2.pdf
Applied Chords,Of IV,,"J. S. Bach, Mass in b minor, BWV 232, Christe eleison, mm. 1-2",J. S. Bach,"Mass in b minor, BWV 232, Christe eleison",mm. 1-2,,,,BWV 232,,,,/musictheoryexamples/examples/21-applied-chords/APc2.mp3,/musictheoryexamples/examples/21-applied-chords/APc2.pdf
Applied Chords,Of IV,,"Beethoven, Prometheus Overture, op. 43, mm. 1-5",Beethoven,"Prometheus Overture, op. 43",mm. 1-5,,,,op. 43,,,,/musictheoryexamples/examples/21-applied-chords/APf2.mp3,/musictheoryexamples/examples/21-applied-chords/APf2.pdf
Applied Chords,Of IV,,"Mendelssohn, Song Without Words in E-flat Major, op. 38 no. 1, mm. 1-11",Mendelssohn,"Song Without Words in E-flat Major, op. 38 no. 1",mm. 1-11,,,,op. 38,,,,/musictheoryexamples/examples/21-applied-chords/APg2.mp3,/musictheoryexamples/examples/21-applied-chords/APg2.pdf
Applied Chords,Of IV,,"Mozart, Piano Sonata in G Major, K. 283, mvt. 1, mm. 115-120",Mozart,"Piano Sonata in G Major, K. 283, mvt. 1",mm. 115-120,,,,K. 283,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APh2.mp3,/musictheoryexamples/examples/21-applied-chords/APh2.pdf
Applied Chords,Of V,,"J. S. Bach, Chorale no. 106 (""Jesu Leiden, Pein un Tod""), mm. 1-4",J. S. Bach,"Chorale no. 106 (""Jesu Leiden, Pein un Tod"")",mm. 1-4,,,"Jesu Leiden, Pein un Tod",,,,,/musictheoryexamples/examples/21-applied-chords/APi2.mp3,/musictheoryexamples/examples/21-applied-chords/APi2.pdf
Applied Chords,Of V,,"Schumann, Album for the Young, op. 68 no. 4 (""A Chorale""), mm. 1-8",Schumann,"Album for the Young, op. 68 no. 4 (""A Chorale"")",mm. 1-8,,,A Chorale,op. 68,,,,/musictheoryexamples/examples/21-applied-chords/APk2.mp3,/musictheoryexamples/examples/21-applied-chords/APk2.pdf
Applied Chords,Of V,,"Brahms, Ballade, op. 118 no. 3, mm. 1-8",Brahms,"Ballade, op. 118 no. 3",mm. 1-8,,,,op. 118,,,,/musictheoryexamples/examples/21-applied-chords/APl2.mp3,/musictheoryexamples/examples/21-applied-chords/APl2.pdf
Applied Chords,Of V,,"J. S. Bach, Chorale no. 102 (""Ermuntre dich, mein schwacher Geist""), mm. 1-8",J. S. Bach,"Chorale no. 102 (""Ermuntre dich, mein schwacher Geist"")",mm. 1-8,,,"Ermuntre dich, mein schwacher Geist",,,,,/musictheoryexamples/examples/21-applied-chords/APm2.mp3,/musictheoryexamples/examples/21-applied-chords/APm2.pdf
Applied Chords,Of V,,"Haydn, String Quartet in B-flat Major, op. 76 no. 4, mvt. 3, mm. 1-8",Haydn,"String Quartet in B-flat Major, op. 76 no. 4, mvt. 3",mm. 1-8,,,,op. 76,mvt. 3,,,/musictheoryexamples/examples/21-applied-chords/APn2.mp3,/musictheoryexamples/examples/21-applied-chords/APn2.pdf
Applied Chords,Of V,,"Beethoven, ""Andanken"", WoO 136, mm. 6-20",Beethoven,"""Andanken"", WoO 136",mm. 6-20,,,Andanken,WoO 136,,,,/musictheoryexamples/examples/21-applied-chords/APo2.mp3,/musictheoryexamples/examples/21-applied-chords/APo2.pdf
Applied Chords,Of V,,"Chopin, Ballade no. 1 in g minor, op. 23, mm. 6-13",Chopin,"Ballade no. 1 in g minor, op. 23",mm. 6-13,,,,op. 23,,,,/musictheoryexamples/examples/21-applied-chords/APp2.mp3,/musictheoryexamples/examples/21-applied-chords/APp2.pdf
Applied Chords,Of V,,"Schumann, Album for the Young, op. 68 no. 2 (""Soldiers' March""), mm. 1-8",Schumann,"Album for the Young, op. 68 no. 2 (""Soldiers' March"")",mm. 1-8,,,Soldiers' March,op. 68,,,,/musictheoryexamples/examples/21-applied-chords/APq2.mp3,/musictheoryexamples/examples/21-applied-chords/APq2.pdf
Applied Chords,Of V,,"J. S. Bach, Sinfonia no. 6 in E Major, BWV 792, mm. 38-41",J. S. Bach,"Sinfonia no. 6 in E Major, BWV 792",mm. 38-41,,,,BWV 792,,,,/musictheoryexamples/examples/21-applied-chords/APr2.mp3,/musictheoryexamples/examples/21-applied-chords/APr2.pdf
Applied Chords,Of V,,"Haydn, Symphony no. 101 in D Major, mvt. 2, mm. 1-10",Haydn,"Symphony no. 101 in D Major, mvt. 2",mm. 1-10,,,,,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APs2.mp3,/musictheoryexamples/examples/21-applied-chords/APs2.pdf
Applied Chords,Of V,,"Beethoven, Violin Sonata no. 5 in F Major, op. 24, mvt. 3, mm. 1-16",Beethoven,"Violin Sonata no. 5 in F Major, op. 24, mvt. 3",mm. 1-16,,,,op. 24,mvt. 3,,,/musictheoryexamples/examples/21-applied-chords/APt2.mp3,/musictheoryexamples/examples/21-applied-chords/APt2.pdf
Applied Chords,Of V,,"Schubert, Impromptu in B-flat Major, D. 935 no. 3, mm. 1-8",Schubert,"Impromptu in B-flat Major, D. 935 no. 3",mm. 1-8,,,,D. 935,,,,/musictheoryexamples/examples/21-applied-chords/APu2.mp3,/musictheoryexamples/examples/21-applied-chords/APu2.pdf
Applied Chords,Of V,,"J. S. Bach, Chorale no. 69 (""Komm, heiliger Geist, Herre Gott""), mm. 1-5",J. S. Bach,"Chorale no. 69 (""Komm, heiliger Geist, Herre Gott"")",mm. 1-5,,,"Komm, heiliger Geist, Herre Gott",,,,,/musictheoryexamples/examples/21-applied-chords/APv2.mp3,/musictheoryexamples/examples/21-applied-chords/APv2.pdf
Applied Chords,Of V,,"Schumann, Kinderszenen, op. 15 no. 1, mm. 1-8",Schumann,"Kinderszenen, op. 15 no. 1",mm. 1-8,,,,op. 15,,,,/musictheoryexamples/examples/21-applied-chords/APw2.mp3,/musictheoryexamples/examples/21-applied-chords/APw2.pdf
Applied Chords,Of V,,"Schubert, Sonatina in D Major for Violin and Piano, D. 384, mvt. 1, mm. 148-154",Schubert,"Sonatina in D Major for Violin and Piano, D. 384, mvt. 1",mm. 148-154,,,,D. 384,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APx2.mp3,/musictheoryexamples/examples/21-applied-chords/APx2.pdf
Applied Chords,Of V,,"Beethoven, ""Bitten"", op. 48 no. 1, mm. 36-45",Beethoven,"""Bitten"", op. 48 no. 1",mm. 36-45,,,Bitten,op. 48,,,,/musictheoryexamples/examples/21-applied-chords/APy2.mp3,/musictheoryexamples/examples/21-applied-chords/APy2.pdf
Applied Chords,Of V,,"Beethoven, Piano Sonata in c minor, op. 111, mvt. 1, mm. 1-2",Beethoven,"Piano Sonata in c minor, op. 111, mvt. 1",mm. 1-2,,,,op. 111,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APz2.mp3,/musictheoryexamples/examples/21-applied-chords/APz2.pdf
Applied Chords,Of V,,"Tartini, (arr. Kreisler), ""Devil's Trill"" Sonata, mvt. 1, mm. 1-4",Tartini,"(arr. Kreisler), ""Devil's Trill"" Sonata, mvt. 1",mm. 1-4,,,Devil's Trill,,mvt. 1,,,/musictheoryexamples/examples/21-applied-chords/APa3.mp3,/musictheoryexamples/examples/21-applied-chords/APa3.pdf
Applied Chords,Of V,,"Schumann, Kinderszenen, op. 15 no. 8 (""Am Kamin""), mm. 21-32",Schumann,"Kinderszenen, op. 15 no. 8 (""Am Kamin"")",mm. 21-32,,,Am Kamin,op. 15,,,,/musictheoryexamples/examples/21-applied-chords/APb3.mp3,/musictheoryexamples/examples/21-applied-chords/APb3.pdf
Applied Chords,Of V,,"Bruckner, Tantum Ergo no. 4 in A-flat Major, mm. 1-10",Bruckner,Tantum Ergo no. 4 in A-flat Major,mm. 1-10,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APd3.mp3,/musictheoryexamples/examples/21-applied-chords/APd3.pdf
Applied Chords,Of V,,"Schumann, Album for the Young, op. 68 no. 9 (""A Folksong""), mm. 1-4",Schumann,"Album for the Young, op. 68 no. 9 (""A Folksong"")",mm. 1-4,,,A Folksong,op. 68,,,,/musictheoryexamples/examples/21-applied-chords/APe3.mp3,/musictheoryexamples/examples/21-applied-chords/APe3.pdf
Applied Chords,Of V,,"Grieg, Lyric Piece, op. 68 no. 2 (""Grandmother's Minuet""), mm. 1-16",Grieg,"Lyric Piece, op. 68 no. 2 (""Grandmother's Minuet"")",mm. 1-16,,,Grandmother's Minuet,op. 68,,,,/musictheoryexamples/examples/21-applied-chords/APf3.mp3,/musictheoryexamples/examples/21-applied-chords/APf3.pdf
Applied Chords,Of V,,"Puccini, La Bohème, Act I, ""Che gelida manina""",,,,,,,,,,,/musictheoryexamples/examples/21-applied-chords/APg3.mp3,/musictheoryexamples/examples/21-applied-chords/APg3.pdf
Applied Chords,Of V,,"Mozart, Symphony no. 40 in g minor, K. 550, mvt. 4, mm. 1-8",Mozart,"Symphony no. 40 in g minor, K. 550, mvt. 4",mm. 1-8,,,,K. 550,mvt. 4,,,/musictheoryexamples/examples/21-applied-chords/APh3.mp3,/musictheoryexamples/examples/21-applied-chords/APh3.pdf
Applied Chords,Of V,,"Schumann, Symphony no. 2 in C Major, op. 61, mvt. 2, mm. 1-8",Schumann,"Symphony no. 2 in C Major, op. 61, mvt. 2",mm. 1-8,,,,op. 61,mvt. 2,,,/musictheoryexamples/examples/21-applied-chords/APi3.mp3,/musictheoryexamples/examples/21-applied-chords/APi3.pdf
Applied Chords,Of V,,"J. S. Bach, The Well-Tempered Clavier, Book II, Prelude no. 13 in F-sharp Major, BWV 882, mm. 68-75",J. S. Bach,"The Well-Tempered Clavier, Book II, Prelude no. 13 in F-sharp Major, BWV 882",mm. 68-75,,,,BWV 882,,,,/musictheoryexamples/examples/21-applied-chords/APj3.mp3,/musictheoryexamples/examples/21-applied-chords/APj3.pdf
Applied Chords,Of V,,"Chopin, Waltz in c-sharp minor, op. 64 no. 2, mm. 1-4",Chopin,"Waltz in c-sharp minor, op. 64 no. 2",mm. 1-4,,,,op. 64,,,,/musictheoryexamples/examples/21-applied-chords/APk3.mp3,/musictheoryexamples/examples/21-applied-chords/APk3.pdf
Applied Chords,Of V,,"Schumann, Piano Concerto in a minor, op. 54, mvt. 3, mm. 1-9",Schumann,"Piano Concerto in a minor, op. 54, mvt. 3",mm. 1-9,,,,op. 54,mvt. 3,,,/musictheoryexamples/examples/21-applied-chords/APl3.mp3,/musictheoryexamples/examples/21-applied-chords/APl3.pdf
Applied Chords,Of V,,"Chopin, Mazurka in c-sharp minor, op. 6 no. 2, mm. 9-16",Chopin,"Mazurka in c-sharp minor, op. 6 no. 2",mm. 9-16,,,,op. 6,,,,/musictheoryexamples/examples/21-applied-chords/APm3.mp3,/musictheoryexamples/examples/21-applied-chords/APm3.pdf
Applied Chords,Of V,,"Schumann, Nachtstücke, op. 23 no. 4, mm. 1-6",Schumann,"Nachtstücke, op. 23 no. 4",mm. 1-6,,,,op. 23,,,,/musictheoryexamples/examples/21-applied-chords/APn3.mp3,/musictheoryexamples/examples/21-applied-chords/APn3.pdf
Applied Chords,Of V,,"Mozart, ""Sei du mein Trost"", K. 391, mm. 1-4",Mozart,"""Sei du mein Trost"", K. 391",mm. 1-4,,,Sei du mein Trost,K. 391,,,,/musictheoryexamples/examples/21-applied-chords/APp3.mp3,/musictheoryexamples/examples/21-applied-chords/APp3.pdf
Applied Chords,Of V,,"Schubert, Originaltänze, op. 9 no. 29, mm. 1-8",Schubert,"Originaltänze, op. 9 no. 29",mm. 1-8,,,,op. 9,,,,/musictheoryexamples/examples/21-applied-chords/APq3.mp3,/musictheoryexamples/examples/21-applied-chords/APq3.pdf
